customer_id,segment,age,preferred_channel,frequency,monetary_total,monetary_avg,monetary_std,n_channels,n_categories,recency_days,active_span_days,tenure_days,churned
3755,one_off,38.0,mobile_app,1.0,98.53,98.53,0.0,1.0,1.0,77.0,0.0,128,1
3756,bargain_hunter,18.0,mobile_app,2.0,20.89,10.445,4.758828637385465,2.0,2.0,4.0,86.0,94,0
3757,regular,51.0,web,11.0,650.94,59.17636363636364,28.142954099641802,3.0,4.0,15.0,161.0,218,0
3758,bargain_hunter,64.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17,1
3759,bargain_hunter,34.0,web,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,148,1
3760,bargain_hunter,32.0,mobile_app,4.0,148.1,37.025,52.251977634025174,2.0,4.0,73.0,132.0,237,0
3761,bargain_hunter,35.0,mobile_app,1.0,9.52,9.52,0.0,1.0,1.0,10.0,0.0,179,0
3762,regular,48.0,web,5.0,223.69,44.738,35.30995851031265,3.0,4.0,7.0,71.0,81,0
3763,regular,48.0,mobile_app,10.0,539.06,53.90599999999999,25.208865371795955,3.0,4.0,16.0,215.0,258,1
3764,one_off,49.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,91,1
3765,bargain_hunter,41.0,mobile_app,1.0,7.33,7.33,0.0,1.0,1.0,1.0,0.0,10,1
3766,regular,25.0,web,7.0,373.98,53.425714285714285,40.68487018419454,2.0,4.0,7.0,142.0,168,1
3767,bargain_hunter,73.0,mobile_app,6.0,158.56,26.426666666666666,17.63596968319765,2.0,5.0,7.0,348.0,357,0
3768,regular,36.0,mobile_app,3.0,123.81,41.27,37.29464975033282,3.0,2.0,24.0,7.0,40,0
3769,regular,18.0,mobile_app,9.0,575.33,63.92555555555556,42.513410857960785,3.0,5.0,23.0,141.0,184,1
3770,bargain_hunter,55.0,web,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11,0
3771,regular,43.0,web,9.0,533.36,59.26222222222222,47.45478262983031,3.0,4.0,28.0,225.0,272,0
3772,bargain_hunter,44.0,mobile_app,5.0,101.36,20.272,10.53900232469848,2.0,4.0,68.0,79.0,316,0
3773,regular,42.0,mobile_app,14.0,952.55,68.03928571428571,30.090147752349804,3.0,5.0,16.0,224.0,242,0
3774,bargain_hunter,,web,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18,1
3775,regular,44.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,39,1
3776,bargain_hunter,41.0,web,1.0,43.9,43.9,0.0,1.0,1.0,56.0,0.0,87,1
3777,bargain_hunter,30.0,web,3.0,18.5,6.166666666666667,3.6158724166282936,1.0,2.0,41.0,55.0,187,1
3778,regular,41.0,web,32.0,1525.3799999999999,47.668124999999996,34.24282730992608,3.0,5.0,12.0,317.0,342,0
3779,regular,43.0,web,11.0,385.85,35.07727272727273,28.683004407108083,3.0,5.0,11.0,104.0,121,1
3780,regular,28.0,mobile_app,10.0,540.52,54.052,49.15885289322543,3.0,4.0,16.0,242.0,269,0
3781,regular,21.0,mobile_app,2.0,23.84,11.92,10.069200564096437,1.0,2.0,16.0,3.0,31,0
3782,regular,40.0,web,6.0,368.82,61.47,26.840450070742104,3.0,4.0,6.0,202.0,213,0
3783,bargain_hunter,26.0,web,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20,1
3784,loyal_vip,54.0,in_store,9.0,1341.6399999999999,149.0711111111111,105.14898483157654,3.0,5.0,9.0,153.0,190,0
3785,regular,28.0,mobile_app,18.0,1222.85,67.9361111111111,34.03768674985193,3.0,5.0,12.0,275.0,318,0
3786,regular,45.0,mobile_app,10.0,812.32,81.232,37.28631676336211,3.0,4.0,54.0,180.0,255,0
3787,regular,43.0,mobile_app,16.0,723.59,45.224375,36.15648470537477,3.0,4.0,4.0,152.0,156,0
3788,regular,20.0,web,4.0,245.0,61.25,25.244018433416393,3.0,3.0,29.0,56.0,90,1
3789,bargain_hunter,43.0,mobile_app,2.0,73.58,36.79,1.1596551211459383,1.0,1.0,19.0,129.0,148,1
3790,loyal_vip,42.0,mobile_app,23.0,2818.87,122.5595652173913,90.94025828572897,3.0,5.0,5.0,304.0,312,0
3791,bargain_hunter,19.0,in_store,8.0,110.61,13.82625,6.981653380723754,3.0,4.0,3.0,298.0,321,0
3792,regular,33.0,web,2.0,58.25,29.125,2.156675682618968,2.0,1.0,35.0,35.0,110,1
3793,regular,42.0,mobile_app,2.0,98.97999999999999,49.489999999999995,5.1901637739092585,2.0,1.0,61.0,26.0,89,1
3794,bargain_hunter,45.0,in_store,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,42,1
3795,loyal_vip,38.0,mobile_app,5.0,691.88,138.376,88.18421247593018,2.0,3.0,10.0,31.0,41,0
3796,regular,30.0,mobile_app,6.0,447.51,74.585,39.9190469575615,2.0,4.0,32.0,35.0,79,0
3797,regular,33.0,web,17.0,813.25,47.838235294117645,28.9399013550699,3.0,5.0,1.0,233.0,265,0
3798,loyal_vip,42.0,web,5.0,563.0,112.6,70.69983769429743,3.0,3.0,2.0,26.0,35,0
3799,bargain_hunter,30.0,web,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,32,1
3800,bargain_hunter,59.0,web,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12,1
3801,regular,60.0,mobile_app,13.0,610.59,46.96846153846154,36.67993794209442,3.0,4.0,5.0,231.0,269,0
3802,bargain_hunter,52.0,web,1.0,17.58,17.58,0.0,1.0,1.0,7.0,0.0,61,1
3803,regular,35.0,web,9.0,439.86,48.873333333333335,41.76057291273672,3.0,5.0,1.0,264.0,274,0
3804,bargain_hunter,30.0,in_store,5.0,85.47,17.094,17.227435386615152,3.0,4.0,9.0,240.0,269,1
3805,bargain_hunter,22.0,web,4.0,68.93,17.2325,13.150681541273821,3.0,3.0,8.0,41.0,233,1
3806,bargain_hunter,48.0,web,6.0,144.48,24.08,12.851227178756119,2.0,4.0,62.0,192.0,285,0
3807,bargain_hunter,37.0,web,11.0,327.90999999999997,29.81,17.910164153351584,3.0,5.0,8.0,326.0,366,0
3808,regular,43.0,in_store,6.0,480.91999999999996,80.15333333333332,28.86965026921294,2.0,3.0,6.0,208.0,237,0
3809,regular,57.0,in_store,11.0,622.38,56.58,55.93976474744955,3.0,4.0,8.0,210.0,250,0
3810,regular,65.0,web,5.0,172.76999999999998,34.553999999999995,13.677789660614026,3.0,4.0,37.0,69.0,127,0
3811,regular,38.0,in_store,9.0,488.82,54.31333333333333,50.090402773385634,3.0,5.0,2.0,68.0,101,0
3812,regular,29.0,in_store,3.0,333.84000000000003,111.28000000000002,4.049382669000299,2.0,3.0,34.0,49.0,98,1
3813,bargain_hunter,34.0,web,6.0,132.51,22.084999999999997,11.312215963284999,2.0,4.0,71.0,230.0,346,0
3814,one_off,39.0,mobile_app,4.0,146.07999999999998,36.519999999999996,12.830274094240282,1.0,3.0,2.0,91.0,216,0
3815,bargain_hunter,43.0,web,3.0,60.54,20.18,11.428836336215513,1.0,3.0,30.0,7.0,38,0
3816,loyal_vip,38.0,web,10.0,1015.87,101.587,65.9084442490743,2.0,5.0,1.0,191.0,200,0
3817,bargain_hunter,27.0,web,8.0,217.31,27.16375,22.686485553864756,2.0,4.0,48.0,189.0,346,1
3818,bargain_hunter,25.0,mobile_app,6.0,120.93,20.155,21.12249109361867,3.0,3.0,9.0,208.0,236,0
3819,regular,26.0,mobile_app,1.0,20.42,20.42,0.0,1.0,1.0,35.0,0.0,45,0
3820,regular,34.0,mobile_app,10.0,463.97,46.397000000000006,33.0664570053837,3.0,4.0,4.0,117.0,131,0
3821,bargain_hunter,42.0,web,4.0,156.23000000000002,39.057500000000005,11.362157585599665,2.0,3.0,10.0,223.0,276,1
3822,bargain_hunter,53.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8,1
3823,bargain_hunter,51.0,web,1.0,37.31,37.31,0.0,1.0,1.0,6.0,0.0,267,0
3824,bargain_hunter,41.0,in_store,4.0,161.2,40.3,17.20220334724596,3.0,2.0,9.0,64.0,199,0
3825,one_off,57.0,web,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,72,1
3826,bargain_hunter,32.0,web,1.0,17.8,17.8,0.0,1.0,1.0,3.0,0.0,57,1
3827,regular,19.0,web,5.0,555.91,111.18199999999999,53.68444439500143,3.0,4.0,2.0,61.0,113,0
3828,regular,44.0,web,19.0,1053.1399999999999,55.42842105263157,33.89559824965115,3.0,5.0,22.0,233.0,270,0
3829,one_off,61.0,web,0.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0,233,1
3830,regular,71.0,web,4.0,219.01999999999998,54.754999999999995,32.219329084676275,2.0,3.0,10.0,32.0,70,0
3831,one_off,31.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,113,1
3832,loyal_vip,36.0,mobile_app,8.0,1268.42,158.5525,134.32498818164848,3.0,4.0,1.0,107.0,115,0
3833,bargain_hunter,26.0,web,5.0,153.57999999999998,30.715999999999998,17.28026706969542,3.0,4.0,1.0,162.0,171,0
3834,bargain_hunter,26.0,mobile_app,5.0,165.8,33.160000000000004,15.295966788666878,3.0,3.0,66.0,155.0,231,1
3835,one_off,18.0,mobile_app,2.0,30.65,15.325,0.43133513652379546,2.0,2.0,100.0,68.0,168,1
3836,loyal_vip,59.0,mobile_app,14.0,1354.32,96.73714285714286,51.99533091886845,3.0,5.0,14.0,150.0,188,0
3837,regular,39.0,mobile_app,22.0,1424.75,64.76136363636364,47.602882395267436,3.0,5.0,12.0,172.0,191,0
3838,bargain_hunter,42.0,in_store,4.0,96.72000000000001,24.180000000000003,30.306557046289505,2.0,2.0,16.0,65.0,94,1
3839,regular,55.0,mobile_app,20.0,1556.11,77.8055,45.3105292137664,3.0,5.0,2.0,341.0,346,0
3840,regular,52.0,web,3.0,134.20999999999998,44.73666666666666,19.030260989627372,2.0,2.0,35.0,27.0,75,1
3841,bargain_hunter,53.0,mobile_app,13.0,201.13,15.471538461538461,8.46536753105838,3.0,5.0,61.0,267.0,342,1
3842,regular,52.0,web,2.0,125.94,62.97,47.913555493200455,1.0,2.0,10.0,65.0,76,0
3843,regular,41.0,web,22.0,1057.91,48.08681818181819,37.54386848504707,3.0,5.0,1.0,311.0,357,0
3844,regular,30.0,web,18.0,871.1700000000001,48.39833333333334,24.93136490211382,3.0,5.0,3.0,186.0,194,0
3845,regular,51.0,mobile_app,27.0,1482.23,54.89740740740741,33.08069976385168,3.0,5.0,11.0,304.0,328,0
3846,loyal_vip,32.0,web,18.0,2204.89,122.49388888888888,102.6235160608562,3.0,5.0,24.0,178.0,202,0
3847,bargain_hunter,45.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,36,1
3848,bargain_hunter,69.0,mobile_app,5.0,152.0,30.4,9.838633035132473,3.0,3.0,34.0,53.0,118,0
3849,bargain_hunter,37.0,web,4.0,96.97999999999999,24.244999999999997,8.598908845506696,2.0,2.0,17.0,108.0,125,1
3850,one_off,,web,1.0,48.94,48.94,0.0,1.0,1.0,41.0,0.0,138,0
3851,bargain_hunter,26.0,mobile_app,3.0,47.18,15.726666666666667,3.1817343278993815,2.0,2.0,27.0,152.0,354,1
3852,regular,49.0,in_store,12.0,554.14,46.178333333333335,27.698211242977514,3.0,4.0,14.0,180.0,197,0
3853,loyal_vip,24.0,in_store,12.0,2139.12,178.26,111.25483205032245,3.0,5.0,1.0,66.0,67,0
3854,bargain_hunter,18.0,mobile_app,12.0,290.9,24.241666666666664,11.097391858477653,3.0,5.0,12.0,330.0,359,0
3855,regular,55.0,web,17.0,956.01,56.235882352941175,33.59409231152546,2.0,5.0,14.0,326.0,344,1
3856,bargain_hunter,28.0,web,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,74,1
3857,one_off,45.0,web,2.0,175.57999999999998,87.78999999999999,11.992531008923836,2.0,2.0,18.0,135.0,166,0
3858,loyal_vip,41.0,web,21.0,2491.18,118.62761904761904,84.69045972863542,3.0,5.0,10.0,109.0,120,0
3859,loyal_vip,44.0,in_store,21.0,2125.79,101.22809523809524,66.39401190009892,3.0,5.0,20.0,256.0,290,0
3860,bargain_hunter,54.0,web,2.0,65.52,32.76,5.897270555095805,2.0,1.0,9.0,27.0,135,0
3861,bargain_hunter,35.0,web,7.0,106.4,15.200000000000001,8.570348106504582,3.0,5.0,5.0,209.0,237,0
3862,regular,26.0,web,5.0,272.35,54.470000000000006,14.69319570413462,3.0,4.0,22.0,228.0,263,0
3863,regular,,web,18.0,943.33,52.407222222222224,43.55550978930836,3.0,5.0,48.0,298.0,352,0
3864,regular,36.0,mobile_app,16.0,894.9,55.93125,46.85675232379356,3.0,5.0,5.0,202.0,228,0
3865,bargain_hunter,22.0,web,3.0,77.73,25.91,14.256623022300898,2.0,3.0,105.0,16.0,296,1
3866,regular,32.0,web,10.0,313.57,31.357,23.602780462385265,3.0,4.0,28.0,100.0,191,0
3867,bargain_hunter,38.0,mobile_app,2.0,28.56,14.28,5.1901637739092585,2.0,1.0,119.0,5.0,194,1
3868,loyal_vip,62.0,mobile_app,7.0,749.09,107.01285714285714,67.1342008503082,2.0,5.0,7.0,133.0,142,1
3869,bargain_hunter,46.0,in_store,5.0,164.7,32.94,21.967868581180102,3.0,3.0,43.0,208.0,258,1
3870,bargain_hunter,45.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13,0
3871,regular,48.0,web,12.0,1114.96,92.91333333333334,59.68094675908389,3.0,4.0,43.0,171.0,217,1
3872,loyal_vip,59.0,in_store,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7,1
3873,regular,54.0,in_store,19.0,1163.02,61.21157894736842,33.14100183947336,3.0,5.0,9.0,308.0,321,0
3874,regular,38.0,mobile_app,4.0,185.81,46.4525,31.405476565932467,3.0,3.0,1.0,23.0,24,0
3875,bargain_hunter,58.0,web,1.0,23.85,23.85,0.0,1.0,1.0,13.0,0.0,30,0
3876,loyal_vip,21.0,web,19.0,2170.02,114.21157894736842,56.78795179957315,3.0,5.0,2.0,216.0,224,0
3877,bargain_hunter,44.0,web,2.0,69.15,34.575,6.5548798615992965,1.0,2.0,11.0,26.0,49,0
3878,bargain_hunter,59.0,web,2.0,11.39,5.695,2.467802666341051,2.0,2.0,135.0,47.0,299,1
3879,loyal_vip,39.0,web,36.0,3747.49,104.09694444444443,96.24511225643602,3.0,5.0,8.0,319.0,344,0
3880,regular,55.0,in_store,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30,0
3881,regular,31.0,mobile_app,14.0,483.07,34.505,20.835428684371685,2.0,5.0,13.0,166.0,183,0
3882,loyal_vip,20.0,mobile_app,24.0,3331.29,138.80375,80.29209825286561,3.0,5.0,15.0,127.0,147,0
3883,loyal_vip,23.0,mobile_app,40.0,5954.81,148.87025,97.51456736638812,3.0,5.0,10.0,230.0,263,0
3884,regular,36.0,in_store,22.0,1009.24,45.874545454545455,24.901578019852227,3.0,5.0,29.0,331.0,362,1
3885,loyal_vip,26.0,web,1.0,74.57,74.57,0.0,1.0,1.0,13.0,0.0,23,0
3886,regular,39.0,mobile_app,5.0,111.98,22.396,11.607981305980813,3.0,2.0,22.0,78.0,101,1
3887,one_off,37.0,in_store,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,125,1
3888,bargain_hunter,27.0,mobile_app,2.0,19.03,9.515,2.043538597629123,2.0,2.0,175.0,58.0,244,1
3889,regular,69.0,web,24.0,1246.56,51.94,34.82443769638736,3.0,4.0,3.0,243.0,259,1
3890,bargain_hunter,31.0,mobile_app,6.0,218.11,36.35166666666667,23.90887066899369,3.0,2.0,106.0,105.0,238,1
3891,bargain_hunter,49.0,mobile_app,10.0,225.71,22.571,16.93771429548732,2.0,3.0,8.0,198.0,215,0
3892,regular,59.0,mobile_app,6.0,238.86,39.81,22.959068796447294,3.0,5.0,24.0,62.0,98,0
3893,one_off,41.0,in_store,3.0,122.17,40.723333333333336,20.434209877882076,2.0,3.0,50.0,15.0,221,1
3894,bargain_hunter,46.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,98,0
3895,regular,18.0,web,7.0,431.16,61.59428571428572,26.388035708847834,3.0,3.0,7.0,122.0,136,0
3896,regular,30.0,web,7.0,222.73000000000002,31.81857142857143,19.638746929281943,2.0,3.0,98.0,231.0,342,1
3897,one_off,52.0,web,2.0,122.36,61.18,51.47737367038066,1.0,1.0,227.0,77.0,321,1
3898,regular,18.0,web,3.0,84.31,28.103333333333335,14.560083562031274,1.0,3.0,21.0,19.0,63,0
3899,bargain_hunter,21.0,web,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,31,0
3900,one_off,44.0,web,3.0,90.61000000000001,30.203333333333337,15.675753038796362,1.0,2.0,119.0,117.0,242,1
3901,bargain_hunter,60.0,web,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,38,0
3902,bargain_hunter,32.0,web,4.0,165.85999999999999,41.464999999999996,14.551319527795409,2.0,2.0,33.0,41.0,190,0
3903,bargain_hunter,51.0,web,7.0,197.14,28.162857142857142,19.98018578015539,3.0,4.0,79.0,140.0,219,1
3904,bargain_hunter,58.0,web,11.0,215.12,19.55636363636364,13.170253052031512,3.0,4.0,31.0,251.0,312,0
3905,loyal_vip,33.0,mobile_app,3.0,374.12,124.70666666666666,60.26698294533529,3.0,2.0,80.0,22.0,122,0
3906,one_off,67.0,web,4.0,73.5,18.375,17.451132723503463,3.0,4.0,17.0,177.0,219,1
3907,regular,,web,2.0,165.34,82.67,8.046875169902908,2.0,2.0,26.0,1.0,42,0
3908,bargain_hunter,34.0,mobile_app,4.0,159.95,39.9875,24.08817188995462,3.0,3.0,46.0,57.0,112,1
3909,bargain_hunter,40.0,web,5.0,106.26,21.252000000000002,12.516771548606295,3.0,3.0,58.0,271.0,364,1
3910,bargain_hunter,32.0,web,1.0,23.86,23.86,0.0,1.0,1.0,77.0,0.0,93,1
3911,bargain_hunter,18.0,web,5.0,240.24,48.048,22.79732155320006,3.0,2.0,14.0,121.0,143,0
3912,bargain_hunter,18.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,35,1
3913,regular,52.0,web,11.0,577.41,52.49181818181818,45.36606194462592,2.0,5.0,24.0,178.0,207,0
3914,bargain_hunter,22.0,mobile_app,8.0,196.49,24.56125,11.313652230191375,3.0,3.0,8.0,151.0,202,0
3915,regular,45.0,mobile_app,12.0,718.35,59.862500000000004,42.051036118464,3.0,5.0,56.0,249.0,307,0
3916,regular,29.0,in_store,25.0,1341.58,53.663199999999996,27.655670714460474,3.0,5.0,4.0,315.0,335,0
3917,regular,38.0,mobile_app,4.0,482.0,120.5,82.47976438698969,2.0,3.0,26.0,146.0,176,0
3918,bargain_hunter,29.0,web,3.0,91.67,30.55666666666667,33.306597444550434,2.0,3.0,30.0,31.0,106,1
3919,loyal_vip,66.0,mobile_app,52.0,6296.9400000000005,121.09500000000001,93.51102528054973,3.0,5.0,2.0,303.0,311,0
3920,bargain_hunter,38.0,mobile_app,10.0,297.59,29.758999999999997,21.789483421544848,3.0,5.0,11.0,256.0,274,1
3921,bargain_hunter,36.0,mobile_app,3.0,62.19,20.73,7.336893075410054,2.0,3.0,31.0,52.0,127,1
3922,regular,37.0,mobile_app,12.0,901.47,75.1225,41.884486849385695,3.0,5.0,42.0,134.0,179,0
3923,regular,39.0,web,14.0,709.85,50.70357142857143,33.31600045419222,3.0,5.0,6.0,314.0,364,0
3924,regular,49.0,web,21.0,1091.42,51.97238095238096,37.44936833976802,3.0,5.0,3.0,155.0,159,0
3925,loyal_vip,26.0,mobile_app,12.0,1214.15,101.17916666666667,96.24964863769004,3.0,4.0,4.0,55.0,74,1
3926,bargain_hunter,29.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12,1
3927,regular,51.0,web,9.0,509.69,56.632222222222225,32.846196803350686,3.0,4.0,17.0,117.0,153,0
3928,loyal_vip,19.0,mobile_app,7.0,732.51,104.64428571428572,63.30987359992195,3.0,4.0,17.0,29.0,51,0
3929,loyal_vip,47.0,in_store,3.0,406.12,135.37333333333333,93.93488932943569,2.0,2.0,7.0,71.0,118,0
3930,regular,26.0,web,1.0,1.95,1.95,0.0,1.0,1.0,8.0,0.0,18,1
3931,bargain_hunter,26.0,web,2.0,30.0,15.0,2.0930360723121813,2.0,2.0,8.0,57.0,77,0
3932,regular,22.0,mobile_app,22.0,1118.3,50.83181818181818,33.39948996422146,3.0,5.0,3.0,207.0,210,0
3933,bargain_hunter,37.0,mobile_app,4.0,125.53999999999999,31.384999999999998,32.420253443385256,2.0,3.0,66.0,55.0,148,1
3934,regular,52.0,in_store,3.0,164.21,54.73666666666667,16.083163038822104,2.0,3.0,69.0,13.0,110,1
3935,bargain_hunter,48.0,mobile_app,4.0,30.94,7.735,2.030197034772734,2.0,2.0,133.0,133.0,301,1
3936,regular,31.0,web,14.0,918.58,65.61285714285715,32.659687790813415,3.0,5.0,12.0,114.0,129,0
3937,regular,22.0,web,31.0,1934.78,62.41225806451613,35.061594726013,3.0,5.0,2.0,308.0,323,0
3938,loyal_vip,45.0,in_store,22.0,3483.72,158.35090909090908,107.77546358756778,3.0,5.0,10.0,346.0,357,0
3939,bargain_hunter,34.0,web,4.0,83.42999999999999,20.857499999999998,10.10947204358368,3.0,3.0,55.0,119.0,194,0
3940,bargain_hunter,45.0,web,1.0,18.02,18.02,0.0,1.0,1.0,17.0,0.0,86,0
3941,bargain_hunter,25.0,web,2.0,47.42,23.71,7.551900423072327,2.0,1.0,116.0,28.0,211,1
3942,regular,40.0,in_store,12.0,648.5699999999999,54.04749999999999,39.06886114751281,3.0,5.0,21.0,259.0,295,0
3943,regular,39.0,web,32.0,1705.34,53.291875,40.76166489979557,3.0,5.0,6.0,297.0,325,0
3944,bargain_hunter,53.0,mobile_app,2.0,48.35,24.175,26.749849532287094,2.0,2.0,43.0,49.0,96,1
3945,regular,41.0,web,2.0,48.28,24.14,9.475230867899736,1.0,2.0,12.0,62.0,107,0
3946,bargain_hunter,35.0,web,1.0,12.12,12.12,0.0,1.0,1.0,13.0,0.0,62,1
3947,one_off,59.0,mobile_app,3.0,120.64,40.21333333333333,16.419184916838393,2.0,2.0,253.0,40.0,364,1
3948,bargain_hunter,39.0,mobile_app,3.0,60.2,20.066666666666666,11.47266461347726,2.0,1.0,1.0,74.0,114,0
3949,regular,51.0,web,9.0,433.06,48.117777777777775,29.39098194080022,2.0,3.0,9.0,182.0,204,0
3950,regular,30.0,web,27.0,1504.92,55.73777777777778,58.643814437627356,3.0,5.0,7.0,292.0,304,0
3951,bargain_hunter,52.0,web,1.0,22.33,22.33,0.0,1.0,1.0,9.0,0.0,29,1
3952,bargain_hunter,18.0,mobile_app,5.0,120.83,24.166,14.751390781889008,2.0,4.0,84.0,115.0,226,1
3953,one_off,39.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64,1
3954,bargain_hunter,47.0,mobile_app,2.0,24.479999999999997,12.239999999999998,13.307749621930824,2.0,1.0,75.0,189.0,264,1
3955,one_off,27.0,web,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,230,1
3956,bargain_hunter,39.0,web,4.0,134.99,33.7475,22.39822965474429,2.0,2.0,30.0,58.0,152,0
3957,one_off,29.0,web,1.0,79.28,79.28,0.0,1.0,1.0,184.0,0.0,235,1
3958,bargain_hunter,48.0,mobile_app,3.0,58.2,19.400000000000002,14.986984353097856,2.0,2.0,22.0,130.0,198,1
3959,regular,67.0,mobile_app,17.0,1257.06,73.94470588235293,57.526720434686595,3.0,5.0,6.0,201.0,213,0
3960,bargain_hunter,34.0,mobile_app,1.0,8.46,8.46,0.0,1.0,1.0,33.0,0.0,36,1
3961,bargain_hunter,32.0,mobile_app,1.0,36.11,36.11,0.0,1.0,1.0,6.0,0.0,106,1
3962,loyal_vip,45.0,in_store,1.0,238.33,238.33,0.0,1.0,1.0,22.0,0.0,26,1
3963,bargain_hunter,41.0,mobile_app,13.0,355.62,27.355384615384615,13.804552157039003,3.0,5.0,23.0,314.0,350,1
3964,loyal_vip,27.0,web,17.0,2147.46,126.32117647058824,73.7563444628963,3.0,5.0,15.0,125.0,159,1
3965,one_off,45.0,web,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,148,1
3966,loyal_vip,50.0,web,6.0,580.46,96.74333333333334,56.946367282440995,3.0,5.0,1.0,35.0,48,0
3967,loyal_vip,21.0,mobile_app,20.0,2400.5099999999998,120.0255,68.60082088468498,2.0,5.0,18.0,233.0,268,0
3968,regular,18.0,web,2.0,99.25999999999999,49.629999999999995,7.198347032479056,2.0,2.0,5.0,0.0,46,0
3969,bargain_hunter,38.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,74,1
3970,one_off,42.0,mobile_app,1.0,22.47,22.47,0.0,1.0,1.0,196.0,0.0,238,1
3971,one_off,40.0,web,0.0,0.0,0.0,0.0,0.0,0.0,247.0,0.0,247,1
3972,regular,38.0,mobile_app,11.0,538.43,48.948181818181816,24.7439648472842,3.0,5.0,9.0,150.0,214,1
3973,bargain_hunter,60.0,mobile_app,5.0,131.56,26.312,16.71726413023375,3.0,3.0,236.0,102.0,354,1
3974,bargain_hunter,49.0,mobile_app,12.0,269.2,22.433333333333334,12.181727249773685,3.0,5.0,4.0,174.0,188,1
3975,loyal_vip,18.0,web,6.0,920.18,153.36333333333332,46.24610671901654,3.0,4.0,11.0,56.0,82,0
3976,one_off,50.0,web,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,263,1
3977,bargain_hunter,18.0,mobile_app,5.0,209.04,41.808,42.28709637702735,2.0,4.0,19.0,276.0,313,1
3978,bargain_hunter,18.0,mobile_app,2.0,112.03999999999999,56.019999999999996,67.76911390891871,1.0,2.0,18.0,81.0,180,0
3979,bargain_hunter,37.0,mobile_app,2.0,51.46,25.73,11.285424227737298,2.0,2.0,50.0,22.0,142,0
3980,bargain_hunter,38.0,mobile_app,5.0,129.52,25.904000000000003,17.700732470719963,2.0,4.0,11.0,98.0,111,1
3981,bargain_hunter,73.0,mobile_app,2.0,40.489999999999995,20.244999999999997,4.985102807365159,2.0,2.0,28.0,168.0,219,1
3982,regular,37.0,web,11.0,724.36,65.8509090909091,34.58102556447552,3.0,5.0,2.0,249.0,254,0
3983,one_off,43.0,web,2.0,27.37,13.685,3.7688791437242997,2.0,2.0,72.0,7.0,285,1
3984,loyal_vip,37.0,web,1.0,256.27,256.27,0.0,1.0,1.0,18.0,0.0,21,0
3985,loyal_vip,29.0,mobile_app,14.0,2102.55,150.18214285714288,121.88839196188842,3.0,5.0,20.0,69.0,94,0
3986,regular,35.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,1
3987,loyal_vip,37.0,web,34.0,5013.78,147.46411764705883,73.20173259738097,3.0,5.0,2.0,320.0,328,0
3988,one_off,60.0,web,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,160,1
3989,bargain_hunter,44.0,web,3.0,55.01,18.336666666666666,16.757345652976586,1.0,2.0,89.0,31.0,185,1
3990,bargain_hunter,34.0,mobile_app,1.0,23.16,23.16,0.0,1.0,1.0,20.0,0.0,42,0
3991,bargain_hunter,46.0,web,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,57,1
3992,loyal_vip,31.0,mobile_app,21.0,2705.14,128.81619047619046,84.23223097343384,3.0,5.0,1.0,121.0,128,0
3993,loyal_vip,42.0,mobile_app,18.0,1726.43,95.91277777777778,73.38299464858852,3.0,5.0,10.0,248.0,283,0
